"subject" "activity"
"3774" 5 "walkingUpstairs"
"3775" 5 "walkingUpstairs"
"3776" 5 "walkingUpstairs"
"3777" 5 "walkingUpstairs"
"3778" 5 "walkingUpstairs"
"3779" 5 "walkingUpstairs"
"3780" 5 "walkingUpstairs"
"3781" 5 "walkingUpstairs"
"3782" 5 "walkingUpstairs"
"3783" 5 "walkingUpstairs"
"3784" 5 "walkingUpstairs"
"3785" 5 "walkingUpstairs"
"3786" 5 "walkingUpstairs"
"3787" 5 "walkingUpstairs"
"3788" 5 "walkingUpstairs"
"3789" 5 "walkingUpstairs"
"3790" 5 "walkingUpstairs"
"3791" 5 "walkingUpstairs"
"3792" 5 "walkingUpstairs"
"3793" 5 "walkingUpstairs"
"3794" 5 "walkingUpstairs"
"3795" 5 "standing"
"3796" 5 "standing"
"3797" 5 "standing"
"3798" 5 "standing"
"3799" 5 "standing"
"3800" 5 "standing"
"3801" 5 "standing"
"3802" 5 "standing"
"3803" 5 "standing"
"3804" 5 "standing"
"3805" 5 "standing"
"3806" 5 "standing"
"3807" 5 "standing"
"3808" 5 "standing"
"3809" 5 "standing"
"3810" 5 "standing"
"3811" 5 "standing"
"3812" 5 "standing"
"3813" 5 "standing"
"3814" 5 "standing"
"3815" 5 "standing"
"3816" 5 "standing"
"3817" 5 "standing"
"3818" 5 "standing"
"3819" 5 "standing"
"3820" 5 "standing"
"3821" 5 "standing"
"3822" 5 "standing"
"3823" 5 "sitting"
"3824" 5 "sitting"
"3825" 5 "sitting"
"3826" 5 "sitting"
"3827" 5 "sitting"
"3828" 5 "sitting"
"3829" 5 "sitting"
"3830" 5 "sitting"
"3831" 5 "sitting"
"3832" 5 "sitting"
"3833" 5 "sitting"
"3834" 5 "sitting"
"3835" 5 "sitting"
"3836" 5 "sitting"
"3837" 5 "sitting"
"3838" 5 "sitting"
"3839" 5 "sitting"
"3840" 5 "sitting"
"3841" 5 "sitting"
"3842" 5 "sitting"
"3843" 5 "sitting"
"3844" 5 "laying"
"3845" 5 "laying"
"3846" 5 "laying"
"3847" 5 "laying"
"3848" 5 "laying"
"3849" 5 "laying"
"3850" 5 "laying"
"3851" 5 "laying"
"3852" 5 "laying"
"3853" 5 "laying"
"3854" 5 "laying"
"3855" 5 "laying"
"3856" 5 "laying"
"3857" 5 "laying"
"3858" 5 "laying"
"3859" 5 "laying"
"3860" 5 "laying"
"3861" 5 "laying"
"3862" 5 "laying"
"3863" 5 "laying"
"3864" 5 "laying"
"3865" 5 "laying"
"3866" 5 "laying"
"3867" 5 "laying"
"3868" 5 "walking"
"3869" 5 "walking"
"3870" 5 "walking"
"3871" 5 "walking"
"3872" 5 "walking"
"3873" 5 "walking"
"3874" 5 "walking"
"3875" 5 "walking"
"3876" 5 "walking"
"3877" 5 "walking"
"3878" 5 "walking"
"3879" 5 "walking"
"3880" 5 "walking"
"3881" 5 "walking"
"3882" 5 "walking"
"3883" 5 "walking"
"3884" 5 "walking"
"3885" 5 "walking"
"3886" 5 "walking"
"3887" 5 "walking"
"3888" 5 "walking"
"3889" 5 "walking"
"3890" 5 "walking"
"3891" 5 "walking"
"3892" 5 "walking"
"3893" 5 "walking"
"3894" 5 "walkingDownstairs"
"3895" 5 "walkingDownstairs"
"3896" 5 "walkingDownstairs"
"3897" 5 "walkingDownstairs"
"3898" 5 "walkingDownstairs"
"3899" 5 "walkingDownstairs"
"3900" 5 "walkingDownstairs"
"3901" 5 "walkingDownstairs"
"3902" 5 "walkingDownstairs"
"3903" 5 "walkingDownstairs"
"3904" 5 "walkingDownstairs"
"3905" 5 "walkingDownstairs"
"3906" 5 "walkingDownstairs"
"3907" 5 "walkingDownstairs"
"3908" 5 "walkingDownstairs"
"3909" 5 "walkingDownstairs"
"3910" 5 "walkingDownstairs"
"3911" 5 "walkingDownstairs"
"3912" 5 "walkingDownstairs"
"3913" 5 "walkingDownstairs"
"3914" 5 "walkingDownstairs"
"3915" 5 "walkingDownstairs"
"3916" 5 "walkingUpstairs"
"3917" 5 "walkingUpstairs"
"3918" 5 "walkingUpstairs"
"3919" 5 "walkingUpstairs"
"3920" 5 "walkingUpstairs"
"3921" 5 "walkingUpstairs"
"3922" 5 "walkingUpstairs"
"3923" 5 "walkingUpstairs"
"3924" 5 "walkingUpstairs"
"3925" 5 "walkingUpstairs"
"3926" 5 "walkingUpstairs"
"3927" 5 "walkingUpstairs"
"3928" 5 "walkingUpstairs"
"3929" 5 "walkingUpstairs"
"3930" 5 "walkingUpstairs"
"3931" 5 "walkingUpstairs"
"3932" 5 "walkingUpstairs"
"3933" 5 "walkingUpstairs"
"3934" 5 "walkingUpstairs"
"3935" 5 "walkingUpstairs"
"3936" 5 "walkingUpstairs"
"3937" 5 "walkingUpstairs"
"3938" 6 "standing"
"3939" 6 "standing"
"3940" 6 "standing"
"3941" 6 "standing"
"3942" 6 "standing"
"3943" 6 "standing"
"3944" 6 "standing"
"3945" 6 "standing"
"3946" 6 "standing"
"3947" 6 "standing"
"3948" 6 "standing"
"3949" 6 "standing"
"3950" 6 "standing"
"3951" 6 "standing"
"3952" 6 "standing"
"3953" 6 "standing"
"3954" 6 "standing"
"3955" 6 "standing"
"3956" 6 "standing"
"3957" 6 "standing"
"3958" 6 "standing"
"3959" 6 "standing"
"3960" 6 "standing"
"3961" 6 "standing"
"3962" 6 "standing"
"3963" 6 "standing"
"3964" 6 "standing"
"3965" 6 "standing"
"3966" 6 "standing"
"3967" 6 "standing"
"3968" 6 "sitting"
"3969" 6 "sitting"
"3970" 6 "sitting"
"3971" 6 "sitting"
"3972" 6 "sitting"
"3973" 6 "sitting"
"3974" 6 "sitting"
"3975" 6 "sitting"
"3976" 6 "sitting"
"3977" 6 "sitting"
"3978" 6 "sitting"
"3979" 6 "sitting"
"3980" 6 "sitting"
"3981" 6 "sitting"
"3982" 6 "sitting"
"3983" 6 "sitting"
"3984" 6 "sitting"
"3985" 6 "sitting"
"3986" 6 "sitting"
"3987" 6 "sitting"
"3988" 6 "sitting"
"3989" 6 "sitting"
"3990" 6 "sitting"
"3991" 6 "sitting"
"3992" 6 "sitting"
"3993" 6 "sitting"
"3994" 6 "sitting"
"3995" 6 "sitting"
"3996" 6 "sitting"
"3997" 6 "laying"
"3998" 6 "laying"
"3999" 6 "laying"
"4000" 6 "laying"
"4001" 6 "laying"
"4002" 6 "laying"
"4003" 6 "laying"
"4004" 6 "laying"
"4005" 6 "laying"
"4006" 6 "laying"
"4007" 6 "laying"
"4008" 6 "laying"
"4009" 6 "laying"
"4010" 6 "laying"
"4011" 6 "laying"
"4012" 6 "laying"
"4013" 6 "laying"
"4014" 6 "laying"
"4015" 6 "laying"
"4016" 6 "laying"
"4017" 6 "laying"
"4018" 6 "laying"
"4019" 6 "laying"
"4020" 6 "laying"
"4021" 6 "laying"
"4022" 6 "laying"
"4023" 6 "laying"
"4024" 6 "laying"
"4025" 6 "walking"
"4026" 6 "walking"
"4027" 6 "walking"
"4028" 6 "walking"
"4029" 6 "walking"
"4030" 6 "walking"
"4031" 6 "walking"
"4032" 6 "walking"
"4033" 6 "walking"
"4034" 6 "walking"
"4035" 6 "walking"
"4036" 6 "walking"
"4037" 6 "walking"
"4038" 6 "walking"
"4039" 6 "walking"
"4040" 6 "walking"
"4041" 6 "walking"
"4042" 6 "walking"
"4043" 6 "walking"
"4044" 6 "walking"
"4045" 6 "walking"
"4046" 6 "walking"
"4047" 6 "walking"
"4048" 6 "walking"
"4049" 6 "walking"
"4050" 6 "walking"
"4051" 6 "walking"
"4052" 6 "walking"
"4053" 6 "walking"
"4054" 6 "walkingDownstairs"
"4055" 6 "walkingDownstairs"
"4056" 6 "walkingDownstairs"
"4057" 6 "walkingDownstairs"
"4058" 6 "walkingDownstairs"
"4059" 6 "walkingDownstairs"
"4060" 6 "walkingDownstairs"
"4061" 6 "walkingDownstairs"
"4062" 6 "walkingDownstairs"
"4063" 6 "walkingDownstairs"
"4064" 6 "walkingDownstairs"
"4065" 6 "walkingDownstairs"
"4066" 6 "walkingDownstairs"
"4067" 6 "walkingDownstairs"
"4068" 6 "walkingDownstairs"
"4069" 6 "walkingDownstairs"
"4070" 6 "walkingDownstairs"
"4071" 6 "walkingDownstairs"
"4072" 6 "walkingDownstairs"
"4073" 6 "walkingDownstairs"
"4074" 6 "walkingDownstairs"
"4075" 6 "walkingDownstairs"
"4076" 6 "walkingDownstairs"
"4077" 6 "walkingDownstairs"
"4078" 6 "walkingUpstairs"
"4079" 6 "walkingUpstairs"
"4080" 6 "walkingUpstairs"
"4081" 6 "walkingUpstairs"
"4082" 6 "walkingUpstairs"
"4083" 6 "walkingUpstairs"
"4084" 6 "walkingUpstairs"
"4085" 6 "walkingUpstairs"
"4086" 6 "walkingUpstairs"
"4087" 6 "walkingUpstairs"
"4088" 6 "walkingUpstairs"
"4089" 6 "walkingUpstairs"
"4090" 6 "walkingUpstairs"
"4091" 6 "walkingUpstairs"
"4092" 6 "walkingUpstairs"
"4093" 6 "walkingUpstairs"
"4094" 6 "walkingUpstairs"
"4095" 6 "walkingUpstairs"
"4096" 6 "walkingUpstairs"
"4097" 6 "walkingUpstairs"
"4098" 6 "walkingUpstairs"
"4099" 6 "walkingUpstairs"
"4100" 6 "walkingUpstairs"
"4101" 6 "walkingUpstairs"
"4102" 6 "walkingUpstairs"
"4103" 6 "walkingUpstairs"
"4104" 6 "standing"
"4105" 6 "standing"
"4106" 6 "standing"
"4107" 6 "standing"
"4108" 6 "standing"
"4109" 6 "standing"
"4110" 6 "standing"
"4111" 6 "standing"
"4112" 6 "standing"
"4113" 6 "standing"
"4114" 6 "standing"
"4115" 6 "standing"
"4116" 6 "standing"
"4117" 6 "standing"
"4118" 6 "standing"
"4119" 6 "standing"
"4120" 6 "standing"
"4121" 6 "standing"
"4122" 6 "standing"
"4123" 6 "standing"
"4124" 6 "standing"
"4125" 6 "standing"
"4126" 6 "standing"
"4127" 6 "standing"
"4128" 6 "standing"
"4129" 6 "standing"
"4130" 6 "standing"
"4131" 6 "sitting"
"4132" 6 "sitting"
"4133" 6 "sitting"
"4134" 6 "sitting"
"4135" 6 "sitting"
"4136" 6 "sitting"
"4137" 6 "sitting"
"4138" 6 "sitting"
"4139" 6 "sitting"
"4140" 6 "sitting"
"4141" 6 "sitting"
"4142" 6 "sitting"
"4143" 6 "sitting"
"4144" 6 "sitting"
"4145" 6 "sitting"
"4146" 6 "sitting"
"4147" 6 "sitting"
"4148" 6 "sitting"
"4149" 6 "sitting"
"4150" 6 "sitting"
"4151" 6 "sitting"
"4152" 6 "sitting"
"4153" 6 "sitting"
"4154" 6 "sitting"
"4155" 6 "sitting"
"4156" 6 "sitting"
"4157" 6 "laying"
"4158" 6 "laying"
"4159" 6 "laying"
"4160" 6 "laying"
"4161" 6 "laying"
"4162" 6 "laying"
"4163" 6 "laying"
"4164" 6 "laying"
"4165" 6 "laying"
"4166" 6 "laying"
"4167" 6 "laying"
"4168" 6 "laying"
"4169" 6 "laying"
"4170" 6 "laying"
"4171" 6 "laying"
"4172" 6 "laying"
"4173" 6 "laying"
"4174" 6 "laying"
"4175" 6 "laying"
"4176" 6 "laying"
"4177" 6 "laying"
"4178" 6 "laying"
"4179" 6 "laying"
"4180" 6 "laying"
"4181" 6 "laying"
"4182" 6 "laying"
"4183" 6 "laying"
"4184" 6 "laying"
"4185" 6 "laying"
"4186" 6 "walking"
"4187" 6 "walking"
"4188" 6 "walking"
"4189" 6 "walking"
"4190" 6 "walking"
"4191" 6 "walking"
"4192" 6 "walking"
"4193" 6 "walking"
"4194" 6 "walking"
"4195" 6 "walking"
"4196" 6 "walking"
"4197" 6 "walking"
"4198" 6 "walking"
"4199" 6 "walking"
"4200" 6 "walking"
"4201" 6 "walking"
"4202" 6 "walking"
"4203" 6 "walking"
"4204" 6 "walking"
"4205" 6 "walking"
"4206" 6 "walking"
"4207" 6 "walking"
"4208" 6 "walking"
"4209" 6 "walking"
"4210" 6 "walking"
"4211" 6 "walking"
"4212" 6 "walking"
"4213" 6 "walking"
"4214" 6 "walkingDownstairs"
"4215" 6 "walkingDownstairs"
"4216" 6 "walkingDownstairs"
"4217" 6 "walkingDownstairs"
"4218" 6 "walkingDownstairs"
"4219" 6 "walkingDownstairs"
"4220" 6 "walkingDownstairs"
"4221" 6 "walkingDownstairs"
"4222" 6 "walkingDownstairs"
"4223" 6 "walkingDownstairs"
"4224" 6 "walkingDownstairs"
"4225" 6 "walkingDownstairs"
"4226" 6 "walkingDownstairs"
"4227" 6 "walkingDownstairs"
"4228" 6 "walkingDownstairs"
"4229" 6 "walkingDownstairs"
"4230" 6 "walkingDownstairs"
"4231" 6 "walkingDownstairs"
"4232" 6 "walkingDownstairs"
"4233" 6 "walkingDownstairs"
"4234" 6 "walkingDownstairs"
"4235" 6 "walkingDownstairs"
"4236" 6 "walkingDownstairs"
"4237" 6 "walkingDownstairs"
"4238" 6 "walkingUpstairs"
"4239" 6 "walkingUpstairs"
"4240" 6 "walkingUpstairs"
"4241" 6 "walkingUpstairs"
"4242" 6 "walkingUpstairs"
"4243" 6 "walkingUpstairs"
"4244" 6 "walkingUpstairs"
"4245" 6 "walkingUpstairs"
"4246" 6 "walkingUpstairs"
"4247" 6 "walkingUpstairs"
"4248" 6 "walkingUpstairs"
"4249" 6 "walkingUpstairs"
"4250" 6 "walkingUpstairs"
"4251" 6 "walkingUpstairs"
"4252" 6 "walkingUpstairs"
"4253" 6 "walkingUpstairs"
"4254" 6 "walkingUpstairs"
"4255" 6 "walkingUpstairs"
"4256" 6 "walkingUpstairs"
"4257" 6 "walkingUpstairs"
"4258" 6 "walkingUpstairs"
"4259" 6 "walkingUpstairs"
"4260" 6 "walkingUpstairs"
"4261" 6 "walkingUpstairs"
"4262" 6 "walkingUpstairs"
"4263" 7 "standing"
"4264" 7 "standing"
"4265" 7 "standing"
"4266" 7 "standing"
"4267" 7 "standing"
"4268" 7 "standing"
"4269" 7 "standing"
"4270" 7 "standing"
"4271" 7 "standing"
"4272" 7 "standing"
"4273" 7 "standing"
"4274" 7 "standing"
"4275" 7 "standing"
"4276" 7 "standing"
"4277" 7 "standing"
"4278" 7 "standing"
"4279" 7 "standing"
"4280" 7 "standing"
"4281" 7 "standing"
"4282" 7 "standing"
"4283" 7 "standing"
"4284" 7 "standing"
"4285" 7 "standing"
"4286" 7 "standing"
"4287" 7 "standing"
"4288" 7 "standing"
"4289" 7 "standing"
"4290" 7 "standing"
"4291" 7 "sitting"
"4292" 7 "sitting"
"4293" 7 "sitting"
"4294" 7 "sitting"
"4295" 7 "sitting"
"4296" 7 "sitting"
"4297" 7 "sitting"
"4298" 7 "sitting"
"4299" 7 "sitting"
"4300" 7 "sitting"
"4301" 7 "sitting"
"4302" 7 "sitting"
"4303" 7 "sitting"
"4304" 7 "sitting"
"4305" 7 "sitting"
"4306" 7 "sitting"
"4307" 7 "sitting"
"4308" 7 "sitting"
"4309" 7 "sitting"
"4310" 7 "sitting"
"4311" 7 "sitting"
"4312" 7 "sitting"
"4313" 7 "sitting"
"4314" 7 "sitting"
"4315" 7 "sitting"
"4316" 7 "sitting"
"4317" 7 "laying"
"4318" 7 "laying"
"4319" 7 "laying"
"4320" 7 "laying"
"4321" 7 "laying"
"4322" 7 "laying"
"4323" 7 "laying"
"4324" 7 "laying"
"4325" 7 "laying"
"4326" 7 "laying"
"4327" 7 "laying"
"4328" 7 "laying"
"4329" 7 "laying"
"4330" 7 "laying"
"4331" 7 "laying"
"4332" 7 "laying"
"4333" 7 "laying"
"4334" 7 "laying"
"4335" 7 "laying"
"4336" 7 "laying"
"4337" 7 "laying"
"4338" 7 "laying"
"4339" 7 "laying"
"4340" 7 "laying"
"4341" 7 "laying"
"4342" 7 "laying"
"4343" 7 "laying"
"4344" 7 "walking"
"4345" 7 "walking"
"4346" 7 "walking"
"4347" 7 "walking"
"4348" 7 "walking"
"4349" 7 "walking"
"4350" 7 "walking"
"4351" 7 "walking"
"4352" 7 "walking"
"4353" 7 "walking"
"4354" 7 "walking"
"4355" 7 "walking"
"4356" 7 "walking"
"4357" 7 "walking"
"4358" 7 "walking"
"4359" 7 "walking"
"4360" 7 "walking"
"4361" 7 "walking"
"4362" 7 "walking"
"4363" 7 "walking"
"4364" 7 "walking"
"4365" 7 "walking"
"4366" 7 "walking"
"4367" 7 "walking"
"4368" 7 "walking"
"4369" 7 "walking"
"4370" 7 "walking"
"4371" 7 "walking"
"4372" 7 "walking"
"4373" 7 "walkingDownstairs"
"4374" 7 "walkingDownstairs"
"4375" 7 "walkingDownstairs"
"4376" 7 "walkingDownstairs"
"4377" 7 "walkingDownstairs"
"4378" 7 "walkingDownstairs"
"4379" 7 "walkingDownstairs"
"4380" 7 "walkingDownstairs"
"4381" 7 "walkingDownstairs"
"4382" 7 "walkingDownstairs"
"4383" 7 "walkingDownstairs"
"4384" 7 "walkingDownstairs"
"4385" 7 "walkingDownstairs"
"4386" 7 "walkingDownstairs"
"4387" 7 "walkingDownstairs"
"4388" 7 "walkingDownstairs"
"4389" 7 "walkingDownstairs"
"4390" 7 "walkingDownstairs"
"4391" 7 "walkingDownstairs"
"4392" 7 "walkingDownstairs"
"4393" 7 "walkingDownstairs"
"4394" 7 "walkingDownstairs"
"4395" 7 "walkingDownstairs"
"4396" 7 "walkingDownstairs"
"4397" 7 "walkingDownstairs"
"4398" 7 "walkingUpstairs"
"4399" 7 "walkingUpstairs"
"4400" 7 "walkingUpstairs"
"4401" 7 "walkingUpstairs"
"4402" 7 "walkingUpstairs"
"4403" 7 "walkingUpstairs"
"4404" 7 "walkingUpstairs"
"4405" 7 "walkingUpstairs"
"4406" 7 "walkingUpstairs"
"4407" 7 "walkingUpstairs"
"4408" 7 "walkingUpstairs"
"4409" 7 "walkingUpstairs"
"4410" 7 "walkingUpstairs"
"4411" 7 "walkingUpstairs"
"4412" 7 "walkingUpstairs"
"4413" 7 "walkingUpstairs"
"4414" 7 "walkingUpstairs"
"4415" 7 "walkingUpstairs"
"4416" 7 "walkingUpstairs"
"4417" 7 "walkingUpstairs"
"4418" 7 "walkingUpstairs"
"4419" 7 "walkingUpstairs"
"4420" 7 "walkingUpstairs"
"4421" 7 "walkingUpstairs"
"4422" 7 "walkingUpstairs"
"4423" 7 "walkingUpstairs"
"4424" 7 "standing"
"4425" 7 "standing"
"4426" 7 "standing"
"4427" 7 "standing"
"4428" 7 "standing"
"4429" 7 "standing"
"4430" 7 "standing"
"4431" 7 "standing"
"4432" 7 "standing"
"4433" 7 "standing"
"4434" 7 "standing"
"4435" 7 "standing"
"4436" 7 "standing"
"4437" 7 "standing"
"4438" 7 "standing"
"4439" 7 "standing"
"4440" 7 "standing"
"4441" 7 "standing"
"4442" 7 "standing"
"4443" 7 "standing"
"4444" 7 "standing"
"4445" 7 "standing"
"4446" 7 "standing"
"4447" 7 "standing"
"4448" 7 "standing"
"4449" 7 "sitting"
"4450" 7 "sitting"
"4451" 7 "sitting"
"4452" 7 "sitting"
"4453" 7 "sitting"
"4454" 7 "sitting"
"4455" 7 "sitting"
"4456" 7 "sitting"
"4457" 7 "sitting"
"4458" 7 "sitting"
"4459" 7 "sitting"
"4460" 7 "sitting"
"4461" 7 "sitting"
"4462" 7 "sitting"
"4463" 7 "sitting"
"4464" 7 "sitting"
"4465" 7 "sitting"
"4466" 7 "sitting"
"4467" 7 "sitting"
"4468" 7 "sitting"
"4469" 7 "sitting"
"4470" 7 "sitting"
"4471" 7 "laying"
"4472" 7 "laying"
"4473" 7 "laying"
"4474" 7 "laying"
"4475" 7 "laying"
"4476" 7 "laying"
"4477" 7 "laying"
"4478" 7 "laying"
"4479" 7 "laying"
"4480" 7 "laying"
"4481" 7 "laying"
"4482" 7 "laying"
"4483" 7 "laying"
"4484" 7 "laying"
"4485" 7 "laying"
"4486" 7 "laying"
"4487" 7 "laying"
"4488" 7 "laying"
"4489" 7 "laying"
"4490" 7 "laying"
"4491" 7 "laying"
"4492" 7 "laying"
"4493" 7 "laying"
"4494" 7 "laying"
"4495" 7 "laying"
"4496" 7 "walking"
"4497" 7 "walking"
"4498" 7 "walking"
"4499" 7 "walking"
"4500" 7 "walking"
"4501" 7 "walking"
"4502" 7 "walking"
"4503" 7 "walking"
"4504" 7 "walking"
"4505" 7 "walking"
"4506" 7 "walking"
"4507" 7 "walking"
"4508" 7 "walking"
"4509" 7 "walking"
"4510" 7 "walking"
"4511" 7 "walking"
"4512" 7 "walking"
"4513" 7 "walking"
"4514" 7 "walking"
"4515" 7 "walking"
"4516" 7 "walking"
"4517" 7 "walking"
"4518" 7 "walking"
"4519" 7 "walking"
"4520" 7 "walking"
"4521" 7 "walking"
"4522" 7 "walking"
"4523" 7 "walking"
"4524" 7 "walkingDownstairs"
"4525" 7 "walkingDownstairs"
"4526" 7 "walkingDownstairs"
"4527" 7 "walkingDownstairs"
"4528" 7 "walkingDownstairs"
"4529" 7 "walkingDownstairs"
"4530" 7 "walkingDownstairs"
"4531" 7 "walkingDownstairs"
"4532" 7 "walkingDownstairs"
"4533" 7 "walkingDownstairs"
"4534" 7 "walkingDownstairs"
"4535" 7 "walkingDownstairs"
"4536" 7 "walkingDownstairs"
"4537" 7 "walkingDownstairs"
"4538" 7 "walkingDownstairs"
"4539" 7 "walkingDownstairs"
"4540" 7 "walkingDownstairs"
"4541" 7 "walkingDownstairs"
"4542" 7 "walkingDownstairs"
"4543" 7 "walkingDownstairs"
"4544" 7 "walkingDownstairs"
"4545" 7 "walkingDownstairs"
"4546" 7 "walkingUpstairs"
"4547" 7 "walkingUpstairs"
"4548" 7 "walkingUpstairs"
"4549" 7 "walkingUpstairs"
"4550" 7 "walkingUpstairs"
"4551" 7 "walkingUpstairs"
"4552" 7 "walkingUpstairs"
"4553" 7 "walkingUpstairs"
"4554" 7 "walkingUpstairs"
"4555" 7 "walkingUpstairs"
"4556" 7 "walkingUpstairs"
"4557" 7 "walkingUpstairs"
"4558" 7 "walkingUpstairs"
"4559" 7 "walkingUpstairs"
"4560" 7 "walkingUpstairs"
"4561" 7 "walkingUpstairs"
"4562" 7 "walkingUpstairs"
"4563" 7 "walkingUpstairs"
"4564" 7 "walkingUpstairs"
"4565" 7 "walkingUpstairs"
"4566" 7 "walkingUpstairs"
"4567" 7 "walkingUpstairs"
"4568" 7 "walkingUpstairs"
"4569" 7 "walkingUpstairs"
"4570" 7 "walkingUpstairs"
"4571" 8 "standing"
"4572" 8 "standing"
"4573" 8 "standing"
"4574" 8 "standing"
"4575" 8 "standing"
"4576" 8 "standing"
"4577" 8 "standing"
"4578" 8 "standing"
"4579" 8 "standing"
"4580" 8 "standing"
"4581" 8 "standing"
"4582" 8 "standing"
"4583" 8 "standing"
"4584" 8 "standing"
"4585" 8 "standing"
"4586" 8 "standing"
"4587" 8 "standing"
"4588" 8 "standing"
"4589" 8 "standing"
"4590" 8 "standing"
"4591" 8 "standing"
"4592" 8 "standing"
"4593" 8 "sitting"
"4594" 8 "sitting"
"4595" 8 "sitting"
"4596" 8 "sitting"
"4597" 8 "sitting"
"4598" 8 "sitting"
"4599" 8 "sitting"
"4600" 8 "sitting"
"4601" 8 "sitting"
"4602" 8 "sitting"
"4603" 8 "sitting"
"4604" 8 "sitting"
"4605" 8 "sitting"
"4606" 8 "sitting"
"4607" 8 "sitting"
"4608" 8 "sitting"
"4609" 8 "sitting"
"4610" 8 "sitting"
"4611" 8 "sitting"
"4612" 8 "sitting"
"4613" 8 "sitting"
"4614" 8 "sitting"
"4615" 8 "laying"
"4616" 8 "laying"
"4617" 8 "laying"
"4618" 8 "laying"
"4619" 8 "laying"
"4620" 8 "laying"
"4621" 8 "laying"
"4622" 8 "laying"
"4623" 8 "laying"
"4624" 8 "laying"
"4625" 8 "laying"
"4626" 8 "laying"
"4627" 8 "laying"
"4628" 8 "laying"
"4629" 8 "laying"
"4630" 8 "laying"
"4631" 8 "laying"
"4632" 8 "laying"
"4633" 8 "laying"
"4634" 8 "laying"
"4635" 8 "laying"
"4636" 8 "laying"
"4637" 8 "laying"
"4638" 8 "laying"
"4639" 8 "laying"
"4640" 8 "walking"
"4641" 8 "walking"
"4642" 8 "walking"
"4643" 8 "walking"
"4644" 8 "walking"
"4645" 8 "walking"
"4646" 8 "walking"
"4647" 8 "walking"
"4648" 8 "walking"
"4649" 8 "walking"
"4650" 8 "walking"
"4651" 8 "walking"
"4652" 8 "walking"
"4653" 8 "walking"
"4654" 8 "walking"
"4655" 8 "walking"
"4656" 8 "walking"
"4657" 8 "walking"
"4658" 8 "walking"
"4659" 8 "walking"
"4660" 8 "walking"
"4661" 8 "walking"
"4662" 8 "walking"
"4663" 8 "walking"
"4664" 8 "walkingDownstairs"
"4665" 8 "walkingDownstairs"
"4666" 8 "walkingDownstairs"
"4667" 8 "walkingDownstairs"
"4668" 8 "walkingDownstairs"
"4669" 8 "walkingDownstairs"
"4670" 8 "walkingDownstairs"
"4671" 8 "walkingDownstairs"
"4672" 8 "walkingDownstairs"
"4673" 8 "walkingDownstairs"
"4674" 8 "walkingDownstairs"
"4675" 8 "walkingDownstairs"
"4676" 8 "walkingDownstairs"
"4677" 8 "walkingDownstairs"
"4678" 8 "walkingDownstairs"
"4679" 8 "walkingDownstairs"
"4680" 8 "walkingDownstairs"
"4681" 8 "walkingDownstairs"
"4682" 8 "walkingDownstairs"
"4683" 8 "walkingDownstairs"
"4684" 8 "walkingUpstairs"
"4685" 8 "walkingUpstairs"
"4686" 8 "walkingUpstairs"
"4687" 8 "walkingUpstairs"
"4688" 8 "walkingUpstairs"
"4689" 8 "walkingUpstairs"
"4690" 8 "walkingUpstairs"
"4691" 8 "walkingUpstairs"
"4692" 8 "walkingUpstairs"
"4693" 8 "walkingUpstairs"
"4694" 8 "walkingUpstairs"
"4695" 8 "walkingUpstairs"
"4696" 8 "walkingUpstairs"
"4697" 8 "walkingUpstairs"
"4698" 8 "walkingUpstairs"
"4699" 8 "walkingUpstairs"
"4700" 8 "walkingUpstairs"
"4701" 8 "walkingUpstairs"
"4702" 8 "walkingUpstairs"
"4703" 8 "walkingUpstairs"
"4704" 8 "walkingUpstairs"
"4705" 8 "standing"
"4706" 8 "standing"
"4707" 8 "standing"
"4708" 8 "standing"
"4709" 8 "standing"
"4710" 8 "standing"
"4711" 8 "standing"
"4712" 8 "standing"
"4713" 8 "standing"
"4714" 8 "standing"
"4715" 8 "standing"
"4716" 8 "standing"
"4717" 8 "standing"
"4718" 8 "standing"
"4719" 8 "standing"
"4720" 8 "standing"
"4721" 8 "standing"
"4722" 8 "standing"
"4723" 8 "standing"
"4724" 8 "standing"
"4725" 8 "standing"
"4726" 8 "standing"
"4727" 8 "standing"
"4728" 8 "standing"
"4729" 8 "standing"
"4730" 8 "standing"
"4731" 8 "standing"
"4732" 8 "standing"
"4733" 8 "standing"
"4734" 8 "standing"
"4735" 8 "standing"
"4736" 8 "standing"
"4737" 8 "sitting"
"4738" 8 "sitting"
"4739" 8 "sitting"
"4740" 8 "sitting"
"4741" 8 "sitting"
"4742" 8 "sitting"
